BANK,IFSC,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
ANDHRA BANK,ANDB0002206,BHATESARI,"BOORTHAL ROAD,BOORTHAL THE BASSI,JAIPUR",7677606,JAIPUR,JAIPUR,RAJASTHAN
ANDHRA BANK,ANDB0002207,BHONDSI,"SHOP NO 1,DGT MARITIME ACADEMY,OPP BUS STAND,BHONDSI,GURGAON",9650763233,GURGAON,BHONDSI,HARYANA
ANDHRA BANK,ANDB0002208,JODHPUR PAL,"PLOT NO.13,KISHAN MARKET,NEAR DPS CIRCLE,PAL,RAJASTHAN",9928394440,JODHPUR,JODHPUR,RAJASTHAN
ANDHRA BANK,ANDB0002209,DHANKOT,"DHANKOT VILLAGE,DIST GURGAON,HARYANA",9818700855,GURGAON,DHANKOT,HARYANA
ANDHRA BANK,ANDB0002210,BHEEMASINGI,"OLD BHEEMASINGI,VIZIANAGARAM ROAD,JAMI MANDAL,VIZIANAGARAM DT 535250",8966268789,VIZIANAGARAM,JAMI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002211,PALAKALURU ROAD,"1 35 147 BY 2,2NDLINE,SAIBABA NAGAR,GUJJANA GUNDLA,PALAKALURU ROAD,GUNTUR 522096",2345453,GUNTUR,GUNTUR,ANDHRA PRADESH
ANDHRA BANK,ANDB0002212,PONUGUPADU,DNO 738MAIN ROADPONUGUPADU VILLAGEPONUGUPADU522549,520011608,GUNTUR,PHIRANGIPURAM,ANDHRA PRADESH
ANDHRA BANK,ANDB0002213,MAHANANDI,MAHANANDESWARA CHOWLTRY OPP MAHANANDEESWARA DEVASTHANAM OFF MAHANANDI KURNOOLAP 518673,4234700,KURNOOL,MAHANANDI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002214,KALLUR,DNO 77 41 UPSTAIRS INDUSTRIAL ESTATE ROAD KALLUR KURNOOL ANDHRA PRADESH 518003,289588,KURNOOL,KURNOOL,ANDHRA PRADESH
ANDHRA BANK,ANDB0002215,KOTHIRAMPUR,"HNO 8 6 10,NEAR POCHAMMA TEMPLE STREET,MAIN ROAD,KOTHIRAMPUR,KARIMNAGAR 505001",9000225952,KARIMNAGAR,KARIMNAGAR,ANDHRA PRADESH
ANDHRA BANK,ANDB0002216,SOUTH DUM DUM,251 JESSORE ROAD KAJIPARA NAGERBAZAR KOLKATA 700028,25500022,NORTH 24 PARGANAS,SHYAMNAGAR,WEST BENGAL
ANDHRA BANK,ANDB0002217,TELAPROLU,"DNO 15 210,NEAR GALIGOPURAM,TELAPROLU,UNGUTURU MANDAL,KRISHNA DT,AP 521109",8676280789,KRISHNA,TELAPROLU,ANDHRA PRADESH
ANDHRA BANK,ANDB0002218,KASAVANAHALLI,"DNO.9 BY 1A,NEAR AYISH BAZAR,KASAVANAHALLI MAIN ROAD,BANGALORE 560035",8951343310,BANGALORE URBAN,BANGALORE,KARNATAKA
ANDHRA BANK,ANDB0002219,MARTHAHALLI BRIDGE,"D.NO 761,SAI RAM MANSION,OUTER RING ROAD BRIDGE,MARTHAHALLI BRIDGE,MARTHAHALLI,BANGALORE 560037",7760745663,BANGALORE,MARTHAHALLI,KARNATAKA
ANDHRA BANK,ANDB0002220,LOTUS LANDMARK,"LOTUS LAND MARK,NEAR RAGHAVENDRA THEATRE,RAMALINGESWARARAOPETA,VIJAYAWADA 520003",8662560404,KRISHNA,VIJAYAWADA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002221,RAJAPALAYAM,"RVTOWERS,FIRST FLOOR,NO.113 BY B6,CHIDAMBARANAR STREET,RAJAPALALYAM,VIRDUHNAGAR,TAMILNADU 626117",0,VIRUDHUNAGAR,RAJAPALAIYAM,TAMIL NADU
ANDHRA BANK,ANDB0002222,INAM MANIYACHI,"3 BY 535C,BYE PASS ROAD,KOVILPATTI,TAMIL NADU",9487020004,TOOTHUKUDI,KOVILPATTI,TAMIL NADU
ANDHRA BANK,ANDB0002223,RAJPURA,"B 1 BY 1676 B,KALKA ROAD,RAJPURA,PATIALA DT,PUNJAB 140401",9023311986,PATIALA,RAJPURA,PUNJAB
ANDHRA BANK,ANDB0002224,FARIDKOT,"KALER COMPLEX,CIRCULAR ROAD,FARIDKOT,PUNJAB 151203",9466771995,FARIDKOT,FARIDKOT,PUNJAB
ANDHRA BANK,ANDB0002225,GURDASPUR,"ON MAIN ROAD,SCO NO.7 8,SCHEME NO.1,IMPROVEMENT TRUST,GURDASPUR,PUNJAB 143521",9416800816,GURDASPUR,GURDASPUR,PUNJAB
ANDHRA BANK,ANDB0002226,MANSA,"OLD GAUSHALA MARKET,SHOP NO 38,NEAR RAILWAY PHATAK,MANSA,PUNJAB 151505",9711254344,MANSA,MANSA,PUNJAB
ANDHRA BANK,ANDB0002227,SEC 14 HISAR,"SCO 5,SECTOR 14,POCKET A,HISAR HARYANA 125001",9582012495,HISAR,HISAR,HARYANA
ANDHRA BANK,ANDB0002228,SHEELA BYEPASS ROHTAK,"45 3 BY 29,CHANAKYAPURI,NEAR SHEELA THEATRE,ROHTAK,HARYANA 124001",9034899005,ROHTAK,ROHTAK,HARYANA
ANDHRA BANK,ANDB0002229,SEC 9 KARNAL,"SCO 11,SECTOR 9,URBAN ESTATE,KARNAL,HARYANA 132001",8595272471,KARNAL,KARNAL,HARYANA
ANDHRA BANK,ANDB0002230,OLD D C ROAD SONEPAT,"KD COMPLEX,PLOT NO 109,OLD DC ROAD,SONEPAT,HARYANA 500004",8199921541,SONIPAT,SONIPAT,HARYANA
ANDHRA BANK,ANDB0002231,DUBBAKA,MPDO SHOPPING COMPLEX BESIDE BUS STAND DUBBAKA DUBBAKA MANDAL MEDAK DT ANDHRA PRADESH,246669,MEDAK,DUBBAKA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002232,NARAYANKHED,HNO 2 3 188 SHOP NO 86 OPP NEW BUS STAND NARAYANKHED AP,264747,MEDAK,NARAYANKHED,ANDHRA PRADESH
ANDHRA BANK,ANDB0002233,FIROZABAD,"16 D,G.FLOOR,S.N.ROAD,FIROZABAD 283203",8057822228,FIROZABAD,FIROZABAD,UTTAR PRADESH
ANDHRA BANK,ANDB0002234,TAJ NAGARI,30 17G HOTEL ANAND PLAZA P2 TAJ NAGARI FATEHBAD ROAD AGRA UTTAR PRADESH 282001,2331111,AGRA,AGRA,UTTAR PRADESH
ANDHRA BANK,ANDB0002235,HAPUR,HNO 1230 RAILWAY STATION ROAD HAPUR UTTAR PRADESH 245101,2300701,HAPUR,HAPUR,UTTAR PRADESH
ANDHRA BANK,ANDB0002236,SULTANPUR,"SULTANPUR BRANCH,NEAR NATIONAL TAKIES CIRCLE,SULTANPUR DISTIRCT",225063,SULTANPUR,SULTANPUR,UTTAR PRADESH
ANDHRA BANK,ANDB0002237,CHENGALPATTU,"ARUPADAL PALACE,NO553 BY A,T,KMROAD,CHENGALPATTU,TAMIL NADU 603001",9042113685,KANCHEEPURAM,CHENGALPATTU,TAMIL NADU
ANDHRA BANK,ANDB0002238,GUMMIDIPOONDI,"NO.315,GNT ROAD,GUMMIDIPOONDI 601201",27928083,THIRUVALLUR,GUMMIDIPUNDI,TAMIL NADU
ANDHRA BANK,ANDB0002239,NARAINA,"E 46,NARAINA VIHAR,NEW DELHI",9868419354,DELHI,DELHI,DELHI
ANDHRA BANK,ANDB0002240,BAWANA,"PLOT NO.1,MAIN AUCHANDI ROAD,VILL BAWANA,DELHI",9818540401,DELHI,BAWANA,DELHI
ANDHRA BANK,ANDB0002241,CHANDRAPUR,"G.FLOOR,SNO.107 BY 63A 1,PRESTIGE PLAZA,VIVEK NAGAR,MUL ROAD,CHANDRAPUR,MAHARASHTRA 442401",8879162855,CHANDRAPUR,CHANDRAPUR,MAHARASHTRA
ANDHRA BANK,ANDB0002242,JAYSINGHPUR,"C S NO 853 C 2 LANENO 07,RADHABAI ROAD",224808,KOLHAPUR,JAYSINGPUR,MAHARASHTRA
ANDHRA BANK,ANDB0002243,BHOKARA,"EKNATH APARTMENT,SHREE GANESH NAGAR,KORADI ROAD,BHOKARA,NAGPUR MAHARASHTRA",9766100630,NAGPUR,NAGPUR,MAHARASHTRA
ANDHRA BANK,ANDB0002244,RAMAPURAM,MAIN ROAD OWK MANDAL RAMAPURAM POST ANDHRA PRADESH 518122,5238224,KURNOOL,RAMAPURAM,ANDHRA PRADESH
ANDHRA BANK,ANDB0002245,PEAPULLY,9 683 2 MAIN ROAD PEAPULLY VILLAGE KURNOOL DIST 515221,9948952669,KURNOOL,PEAPULLY,ANDHRA PRADESH
ANDHRA BANK,ANDB0002246,PASALAPUDI,3 130 OPP TO MARKET PASALAPUDI RAYAVARAM MANDAL E GODAVARI DT ANDHRA PRADESH 533261,245228,EAST GODAVARI,PASALAPUDI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002247,HAGARIBOMMANAHALLI,PLOT 384 3RD BLOCK ASSESSMENTNO2 90D 3 HAGARIBOMMANAHALLI BELLARY DT KARNATAKA 583212,9019353051,BELLARY,HAGARBOMANAHALI,KARNATAKA
ANDHRA BANK,ANDB0002248,NILAKANTHA NAGAR,"NILAKANTHESWAR TEMPLE ROAD,NEAR LINGARAJA HALL,BERHAMPUR 760002",9439338124,GANJAM,BERHAMPUR,ODISHA
ANDHRA BANK,ANDB0002249,LANDRAN,"KHARAR ROAD,LANDRAN CHOWK,LANDRAN,DIST MOHALI,PUNJAB 140307",9876252133,RUPNAGAR,LANDRAN,PUNJAB
ANDHRA BANK,ANDB0002250,BALLUPUR CHOWK DEHRADUN,"196 BY 1,AB TOWER,CHAKRATA ROAD,BALLUPUR CHOWK,DEHRADUN 248001",8897260080,DEHRA DUN,DEHRADUN,UTTARAKHAND
ANDHRA BANK,ANDB0002251,BONTHAPALLI,4 102 VEERABHADRA NAGAR COLONY OPP INDIRA GANDHI STATUE BONTHAPALLY ANDHRA PRADESH,275566,MEDAK,JINNARAM,ANDHRA PRADESH
ANDHRA BANK,ANDB0002252,SHANTHINAGAR,MAIN ROADGOUD COMPLEXWADDEPALLI MANDALSHANTHINAGARMAHABOOBNAGAR DTAP509126,2247866,MAHBUBNAGAR,VADDEPALLI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002253,P N PUDUR,"NO.413,MARUDAMALAI MAIN ROAD,PAPANAYAKAN PUDUR,COIMBATORE 641041",8903262060,COIMBATORE,COIMBATORE,TAMIL NADU
ANDHRA BANK,ANDB0002254,JNTUA CAMPUS,JNTU ADMINISTRATIVE BUILDING JNTUA CAMPUS ANANTAPUR,9490686964,ANANTAPUR,ANANTAPUR,ANDHRA PRADESH
ANDHRA BANK,ANDB0002255,VIDYUT COLONY,"PLOT NO 17,S NO 226 4,AVA ROAD,RAJAHMUNDRY",2444588,EAST GODAVARI,RAJAHMUNDRY,ANDHRA PRADESH
ANDHRA BANK,ANDB0002256,GODARIGUNTA,PLOT NO 210 S NO 127 GODARIGUNTA EGODAVARI DT KAKINADA,2357122,EAST GODAVARI,KAKINADA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002257,KOTHAPATNAM BUS STAND,DNO 42 1 1 NEARNTR STATUE THURPU KAMMAPALEM KOTHAPATNAM BUS STAND ONGOLE 523001,284727,PRAKASAM,ONGOLE,ANDHRA PRADESH
ANDHRA BANK,ANDB0002258,DUPPADA,PLOTNO1 VSN COLONY PAULNAGAR DUPPADA VIZIANAGARAM,2229918,VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH
ANDHRA BANK,ANDB0002259,PEDAPUDI,DNO 7 57 COMPLEX CENTRE PEDAPUDI MOVVA MANDAL KRISHNA DT ANDHRA PRADESH 521136,252588,KRISHNA,KUCHIPUDI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002260,KOTHAPALLE,49 KOTHAPALLI S R PURAM CHITTOOR DT ANDHRA PRADESH 517167,9676133702,CHITTOOR,S R PURAM,ANDHRA PRADESH
ANDHRA BANK,ANDB0002261,RAPTINAGAR GORAKHPUR,HNO 368 MEDICAL COLLEGE ROAD BASANTIPUR RAPTINAGAR GORAKHPUR UTTAR PRADESH 273001,8009675800,GORAKHPUR,GORAKHPUR,UTTAR PRADESH
ANDHRA BANK,ANDB0002262,RAMNAGAR,HNO 1 531 SHIV PARVATI MANDAPAM KILA ROAD RAMNAGAR VARANASI UTTAR PRADESH 221008,9335545170,VARANASI,RAMNAGAR,UTTAR PRADESH
ANDHRA BANK,ANDB0002263,DELHI ROAD MEERUT,HNO 3A 4A NEAR METRO PLAZA DELHI ROAD MEERUT UTTAR PRADESH 250002,2534840,MEERUT,MEERUT,UTTAR PRADESH
ANDHRA BANK,ANDB0002264,AKBARPUR,"H NO 306,FAIZABAD AZAMGARH NH,NEAR BANK OF BARODA,AKBARPUR,AMBEDKAR NAGAR,224122,UTTAR PRADESH",9580313266,AMBEDKAR NAGAR,AKBARPUR,UTTAR PRADESH
ANDHRA BANK,ANDB0002265,SMECPC,III FLOOR ANDHRA BANK BUILDING SULTAN BAZAR KOTI HYDERABAD,26483338,HYDERABAD,HYDERABAD,ANDHRA PRADESH
ANDHRA BANK,ANDB0002266,BODHAN ROAD,BESIDE PAVAN THEATRE QUILLA ROAD MUSTAIDPURA NIZAMABAD AP,9959834566,NIZAMABAD,NIZAMABAD,ANDHRA PRADESH
ANDHRA BANK,ANDB0002267,TELLAPUR,HNO 12 95 14 L TELLAPUR VILLAGE R C PURAM MANDAL MEDAK DT AP 502032,7207340162,MEDAK,TELLAPUR,ANDHRA PRADESH
ANDHRA BANK,ANDB0002268,NAJAFGARH,"R2 32,OLD ROSHANPURA,NAJAFGARH,NEW DELHI",9650929353,DELHI,DELHI,DELHI
ANDHRA BANK,ANDB0002269,YANAMALA  KUDURU,D NO 10139 CHOWDARYPETA ASHOK NAGAR YANAMALA KUDURU MANDAL KRISHNA DT AP 520007,2550546,KRISHNA,VIJAYAWADA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002270,HANUMANGARH,"PLOT NO 250,OPP ICICI BANK,NEAR BUS STAND,HANUMANGARH,RAJASTHAN",25713641,HANUMANGARH,HANUMANGARH,RAJASTHAN
ANDHRA BANK,ANDB0002271,KADAVANTHARA,"SAVITRI BUILDING,S C BOSE ROAD,JAWAHAR NAGAR,KADAVANTHARA,KOCHI",2207877,ERNAKULAM,KOCHI,KERALA
ANDHRA BANK,ANDB0002272,RAMANATHAPURAM,DNO 48 ADJ TO GEM HOSPITAL OPP TO INDIAN EXPRESS RAMANATHAPURAM COIMBATORE 641045,8939138167,COIMBATORE,COIMBATORE,TAMIL NADU
ANDHRA BANK,ANDB0002273,ZO KOCHI,"SAVITHRI BUILDING,SC BOSE ROAD,JAWAHAR NAGAR,KADAVANTHARA,682020",2207377,ERNAKULAM,KOCHI,KERALA
ANDHRA BANK,ANDB0002274,ZO BHOPAL,"PLOT NO 228,SECOND FLOOR,M P NAGAR,BHOPLA,M P,462011",2556491,BHOPAL,BHOPAL,MADHYA PRADESH
ANDHRA BANK,ANDB0002275,ZO LUDHIANA,SCO 1 C SECTOR 32 A CHANDIGARH ROAD LUDHIANA,2681051,LUDHIANA,LUDHIANA,PUNJAB
ANDHRA BANK,ANDB0002276,ZO COIMBATORE,NO 58 1 D B ROAD R S PURAM COIMBATORE 641002,9884825880,COIMBATORE,COIMBATORE,TAMIL NADU
ANDHRA BANK,ANDB0002277,ZO SECUNDREBAD,"SECUNDREBAD ZONAL OFFICE,SULTAN BAZAR,KOTI,HYDERABAD,5000095",23468589,HYDERABAD,SECUNDERABAD CANTONMENT,TELANGANA
ANDHRA BANK,ANDB0002279,ZO AHMEDABAD,"ONYX II,1ST FLOOR,PALDI ROAD,AHMEDABAD,380007",26651216,AHMADABAD,AHMEDABAD,GUJARAT
ANDHRA BANK,ANDB0002280,ZO PUNE,OFFICE NO 103 104 1ST FLOOR STELLAR ENCLAVE AUNDH PUNE 411007,25887730,PUNE,PUNE,MAHARASHTRA
ANDHRA BANK,ANDB0002281,ZO JAIPUR,FIRST FLOOR SUNMOON CHAMBERS NEAR AJMERI PULIA LINKING ROAD GOPALWARI JAIPUR 302006,2360985,JAIPUR,JAIPUR,RAJASTHAN
ANDHRA BANK,ANDB0002282,NEW BOPPARAM,HNO 2 92 1 1ST FL GPANCHAYAT BUILNEW BOPPARAM LAXMANCHANDA MANDAL ADILABAD TELANGANA 504105,2235399,ADILABAD,KARIMNAGAR,ANDHRA PRADESH
ANDHRA BANK,ANDB0002283,VIKHROLI,"UNIT NO 2,MAHAJAN COMPOUND,LBS MARG,VIKROLI W,MUMBAI",25772483,GREATER BOMBAY,MUMBAI,MAHARASHTRA
ANDHRA BANK,ANDB0002284,BHANDUP,"GROUND FLOOR,PREMISES 1A,FILIX BUILDING,CTS 216B,BHANDUP WEST MUMBAI,MAHARASTRA,400078",9769190957,GREATER BOMBAY,MUMBAI,MAHARASHTRA
ANDHRA BANK,ANDB0002285,MALAD WEST,"GROUND FLOOR,SPEC HOUSE,NEAR RAMCHANDRA LANE EXTN,KACHPADA,MALAD WEST BR,MUMBAI,400064",28834514,GREATER BOMBAY,MUMBAI,MAHARASHTRA
ANDHRA BANK,ANDB0002286,GOREGAON,"GAGAN CHAMBERS B1,GOKULDHAM,OFF GOREGAON MULUND LINK ROAD,GOREGAON E",8097838259,GREATER BOMBAY,MUMBAI,MAHARASHTRA
ANDHRA BANK,ANDB0002287,TARAORI,"331 332 9,SUNKRA RAOD,TARAORI,HARYANA 132116",9728170811,KARNAL,TARAORI,HARYANA
ANDHRA BANK,ANDB0002288,AVANIGADDA,"D NO 5 249,NRI SCHOOL CAMPUS,MAIN ROAD,NAGAYALANKA ROAD,AVANIGADDA,KRISHNA DIST,521121",2560402,KRISHNA,AVANIGADDA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002289,GUDAVALLI,"H NO 1 91,BESIDE LORRY OWNERS ASSOSIATION AUTOMOTIVE DRIVING SCHOOL,NH5,GUDAVALLI,521104",9490820827,GUNTUR,GUDAVALLI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002290,NEREDCHERLA,RICE MILLERS ASSOCIATION BUILDING JANPAHAD ROAD NEREDCHERLA NALGONDA DT TELANGANA,238789,NALGONDA,NEREDCHERLA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002291,THALAKONDAPALLI,DNO 3 9 MAIN ROAD THALAKONDAPALLI VILLAGE TALAKONDAPALLI MANDAL TELANGANA 509321,275456,MAHBUBNAGAR,TALKONDAPALLI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002292,NETHEKUPPAM,ANDHRA BANK NETHEKUPPAM RAMACHANDRAPURAM MANDAL 517561,2247911,CHITTOOR,KUPPAM,ANDHRA PRADESH
ANDHRA BANK,ANDB0002293,KATTAMANCHI,NEAR SAIBABA TEMPLE REDDY AND REDDY COLONY KATTAMANCHI CHITTOOR DT,2246644,CHITTOOR,TIRUPATHI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002294,RAJAJINAGAR,PLOT NO 13 D NO 23 330 2 JOURNALIST COLONY PUTTUR MAIN ROAD RAJAJINAGAR,2222162,CHITTOOR,TIRUPATHI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002295,GURRAMKONDA,HNO 2 85 1 BESIDE MRO OFFICE MAIN ROAD GURRAM KONDA CHITTOOR DT AP 517297,260003,CHITTOOR,GURRAMKONDA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002296,MAHARAJAPURAM,3 445 BAZAAR STREET KANAKAMMA CHATRAM TIRUVALLUR DIST 631204,7874255,CHITTOOR,TIRUPATHI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002297,VATSAVAI,MAIN ROAD VATSAVAI BR VATSAVAI MANDAL KRISHNA DT AP 521402,282214,KRISHNA,VIJAYAWADA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002298,RAMANAKKAPET,MAIN ROAD RAMANAKKAPET MUSUNUR MANDAL KRISHNA DT 521213,2247911,KRISHNA,VIJAYAWADA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002299,POLAVARAM,DNO 2 168 POLAVARAM 521214 CHATRAI MANDAL ANDHRA PRADESH,2247911,KRISHNA,VIJAYAWADA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002300,DAMALACHERUVU,1 94 REDDI VARI STREET DAMALACHERUVU PAKALA MANDAL CHITTOOR DT 517152,5225161,CHITTOOR,TIRUPATHI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002301,NAGALAPURAM,3 8 PUTTUR ROAD NAGALAPURAM CHITTOOR DT 517589,270855,CHITTOOR,TIRUPATHI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002302,PEDDA PANJANI,HNO 5 553 MAIN ROAD PEDDA PANJANI CHITTOOR DT AP 517408,2247911,CHITTOOR,CHITTOOR,ANDHRA PRADESH
ANDHRA BANK,ANDB0002303,B KOTHAKOTA,"H NO 13 35 TO 36,B KOTHAKOTA,CHITTOR DIST,517370",237333,CHITTOOR,B.KOTHAKOTA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002304,RAGHAVARAJAPURAM,OPP ANDHRA FRUIT NURSERY RAGHAVARAJA PURAM KADAPA DIST 516105,2247911,CUDDAPAH,RAJAMPET,ANDHRA PRADESH
ANDHRA BANK,ANDB0002305,YOGIMALLAVARAM,HNO 11 142 1 TIRUCHANUR TIRUPATHI ROAD YOGIMALLAVARAM CHITTOOR DT 517503,2247911,CHITTOOR,TIRUPATI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002306,BAIRAGIPATTEDA,19 12 37 ARCH ROAD BAIRAGIPATTEDA TIRUPATI 517520,2240495,CHITTOOR,TIRUPATHI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002307,DURGANAGAR COLONY,ANDHRA BANK GREAMSPET VELLORE ROAD CHITTOOR 517002,2242066,CHITTOOR,TIRUPATHI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002308,THAVANAMPALLE,D NO 1 90 MAIN ROAD THAVANAMPALLE KANIPAKAM POST 517131,2247911,CHITTOOR,KANIPAKKAM,ANDHRA PRADESH
ANDHRA BANK,ANDB0002309,KARVETINAGARAM,MATCHAVILASAM STREET KARVETINAGARAM CHITTOOR DT AP 517582,2247911,CHITTOOR,KARVETINAGAR,ANDHRA PRADESH
ANDHRA BANK,ANDB0002310,MANGALAM,9 679 KARAKAMBADI MAIN ROAD OPP TO MANGALAM QUARTERS TIRUPATHI 517507,2247911,CHITTOOR,PALAMANGALAM,ANDHRA PRADESH
ANDHRA BANK,ANDB0002311,TILAK ROAD,TILAK ROAD SHOP NO 3 SRIDEVI COMPLEX TILAK ROAD TIRUPATHI ANDHRA PRADESH 517502,2255525,CHITTOOR,TIRUPATHI,ANDHRA PRADESH
ANDHRA BANK,ANDB0002312,RAMESWARAM,HNO 25 420 I TOWN CIRCLE RAMESHWARAM ROAD RAMESHWARAM PRODDATUR KADAPA 516360,259066,CUDDAPAH,PRODDATUR,ANDHRA PRADESH
ANDHRA BANK,ANDB0002313,RAMADUGU,6 247 1 MUDIRAJ BUILDING CHOPPADANDI X ROAD RAMADUGU KARIMANGAR TELANGANA 505581,9603589754,KARIMNAGAR,RAMADUGU,ANDHRA PRADESH
ANDHRA BANK,ANDB0002314,HAZIPUR,"HAZIPUR BRANCH,HIGHWAY ROAD,MANCHERIAL MANDAL,ADILABAD",9440138826,ADILABAD,HAZIPUR,TELANGANA
ANDHRA BANK,ANDB0002315,KUNTALA,"H NO 6 164,NEAR BUS STAND,GOLLAVADA ROAD,KUNTALA VILLAGE,KUNTALA MANDAL,504109",9949321921,ADILABAD,KUNTALA,ANDHRA PRADESH
ANDHRA BANK,ANDB0002316,BARAMATI,"PLOT NO2,H NO 87,MAHAVIR HOSPITAL,NEAR VASANTRAO PAWAR,NATYAGRUH,BARAMATI,413102",2228008,PUNE,BARAMATI,MAHARASHTRA
ANDHRA BANK,ANDB0002317,SITARAMPUR,"22A AND 22B,SITHARAMPUR,BANK COLONY ROAD,KARIMNAGAR",7729800616,KARIMNAGAR,KARIMNAGAR,TELANGANA
ANDHRA BANK,ANDB0002318,KATPADI,"NO 6,14 EAST CROSS,GANDHI ROAD,OPP HUNDRED HERITAGE,KATPADI,VELLORE,632006",25332944,VELLORE,KATPADI,TAMIL NADU
ANDHRA BANK,ANDB0002319,GUDUVANCHERI,PLOT NO 1 RADHA NAGAR GOUND FLOOR FIRST FLAT S NO 212 3 NANDIVARAM VILLAGE GUDUVANCHERY,9952551263,KANCHEEPURAM,GUDUVANCHERI,TAMIL NADU
ANDHRA BANK,ANDB0002320,NEW GARIA,MEDICAL CENTRE MARKET BLDG NEW GARIA DEV CO OP HSG SOCIETY LTD SREENAGAR MAIN ROAD NEW GARIA KOLKATA,9830888740,KOLKATA,KOLKATA,WEST BENGAL
ANDHRA BANK,ANDB0002321,SME EXPRESS,"SME EXPRESS,ANDHRA BANK,ZONAL OFFICE,FIRST FLOOR,168,LINGICHETTY STREET,CHENNAI,600001",25332965,CHENNAI,CHENNAI,TAMIL NADU
ANDHRA BANK,ANDB0002323,DHENKIKOTE,"PLOT NO 268,DHENKIKOTE ,KEONJHAR DIST,ODISHA,758029",7789803242,KEONJHAR,DHENKIKOTE,ODISHA
ANDHRA BANK,ANDB0002324,RAJARHAT,"HIDCO BHAWAN,PREMISES NP 25 1111,MAJOR ARTERIAL ROAD,3RD ROTARY,NEWTOWN",23242535,JALPAIGURI,RAJARHAT,WEST BENGAL
ANDHRA BANK,ANDB0002325,SHIBMANDIR,"ADJACENT TO NH 31,SHIBMANDIR,PO KADAMTALA,DAEJEELING,WEST BENGAL,734011",2580211,DARJILING,MATIGARA,WEST BENGAL
ANDHRA BANK,ANDB0002326,HUBLI SAPTAPUR,PLOT NO 32 VIJAYA COMPLEX SRINAGAR CIRCLE HALIYAL ROAD DHARWAD KARNATAKA 580008,9880965313,DHARWAD,HUBLI DHARWAD,KARNATAKA
ANDHRA BANK,ANDB0002327,MALUR,PADMAVATHI COMPLEX VEMANABUILDING OPP JR COLLEGE MALUR KOLAR DISTRICT KARNATAKA 563130,9600066757,KOLAR,MALUR,KARNATAKA
ANDHRA BANK,ANDB0002329,BHARATH NAGAR,NO 9 AND 10 BEL MAIN ROAD BHARATH NAGAR MAGADI MAIN ROAD BANGALORE 560009,9951869125,BANGALORE RURAL,MAGADI,KARNATAKA
ANDHRA BANK,ANDB0002330,KATHALAPUR,"H NO 2 85 2, MAINROAD,NEASR BUSSTAND, KATHALPUR,505462",268040,KARIMNAGAR,KORATLA,TELANGANA
ANDHRA BANK,ANDB0002331,BHAGEERATHA COLONY,"MAIN ROAD,BALAJINAGAR CHOWRASTA,BHAGEERATHA COLONY,MAHABOOBNAGAR,509002",278565,MAHBUBNAGAR,MAHBUBNAGAR,TELANGANA
ANDHRA BANK,ANDB0002332,PEDDAVEEDU,"MAIN ROAD,PEDAVEEDU,MATTAMPALLY MANDAL,NALGONDA,508204",9985585613,NALGONDA,PEDAVEEDU,TELANGANA
ANDHRA BANK,ANDB0002333,DAMERCHERLA,"DAMERCHERLA MAIN ROAD,DAMERCHERLA POST,508355",289777,NALGONDA,DAMARCHARLA,TELANGANA
ANDHRA BANK,ANDB0002334,ALLAPALLY,"H NO 1 32,ALLAPALLY,GUNDALA MANDAL,KHAMMAM DIST,WARANGAL",9440564238,KHAMMAM,KOTHAGUDEM,TELANGANA
ANDHRA BANK,ANDB0002335,AIROLI,"SHOP NO 7,8,9,10,12,GROUND FLOOR,MONALISA CH9,PLOT NO 50,SECTOR 19,AIROLI,NAVI MUMBAI",9930007113,GREATER BOMBAY,MUMBAI,MAHARASHTRA
ANDHRA BANK,ANDB0002336,RETAIL LOAN EXPRESS BRANCH,"RETAIL LOAN EXPRESS 103-104, STELLAR ENCLAVE AUNDH, 411007",2025887720,PUNE,PUNE,MAHARASHTRA
